homeId,awayId,homeScore,awayScore,matchResults,matchAction,gameStartTime
1429,1194,89,87,WIN,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
849,1429,76,95,WIN,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
678,1429,82,75,LOSS,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
1335,1429,86,79,LOSS,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
849,1429,91,90,LOSS,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
1513,1429,52,82,WIN,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
41,1429,55,80,WIN,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
1429,986,68,88,LOSS,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1429,1158,71,62,WIN,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1429,1104,87,101,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
447,1429,77,108,WIN,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
849,1429,83,93,WIN,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
1513,1429,85,97,WIN,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
41,1429,77,92,WIN,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
1429,986,75,88,LOSS,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1429,1158,84,86,LOSS,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1429,1104,115,85,WIN,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
418,1429,59,79,WIN,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1429,626,68,85,LOSS,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
1429,546,102,80,WIN,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1429,1212,83,55,WIN,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
1812,1429,74,76,WIN,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1808,1429,83,78,LOSS,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
310,1429,73,92,WIN,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
418,1429,73,68,LOSS,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
1429,626,83,68,WIN,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1429,546,96,86,WIN,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1429,1212,97,70,WIN,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1812,1429,79,73,LOSS,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
360,1429,0,0,WIN,DISABLED,2022-07-03T17:00:00.000+00:00
761,1429,78,108,WIN,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
133,1429,85,104,WIN,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
284,1429,63,62,LOSS,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
1429,1601,68,98,LOSS,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
1429,1596,102,96,WIN,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
1429,1437,88,62,WIN,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
360,1429,0,0,WIN,DISABLED,2022-06-29T19:00:00.000+00:00
761,1429,95,91,LOSS,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
133,1429,94,96,WIN,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
284,1429,65,66,WIN,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
1429,1601,77,75,WIN,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
143,317,83,89,LOSS,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
143,1562,101,63,WIN,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
1396,143,94,97,WIN,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
1965,143,76,97,WIN,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1269,143,82,102,WIN,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
215,143,69,75,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
143,2254,82,64,WIN,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
1566,143,84,95,WIN,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
554,143,58,73,WIN,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
143,243,81,88,LOSS,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
143,77,95,75,WIN,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
143,1483,75,51,WIN,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
143,1604,79,86,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
372,143,49,67,WIN,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
1600,143,74,90,WIN,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
1566,143,79,74,LOSS,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
554,143,57,65,WIN,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
143,243,88,69,WIN,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
143,77,99,87,WIN,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
893,143,73,77,WIN,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
45,143,69,83,WIN,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1524,143,45,51,WIN,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
67,143,86,64,LOSS,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
143,1604,88,58,WIN,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
143,1091,78,67,WIN,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
143,461,73,67,WIN,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
143,1203,70,63,WIN,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
893,143,77,68,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
45,143,75,59,LOSS,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
143,259,64,88,LOSS,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
143,1404,53,90,LOSS,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
143,435,78,72,WIN,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
143,57,64,92,LOSS,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
143,1077,68,80,LOSS,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
143,324,56,70,LOSS,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
143,298,60,59,WIN,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
143,259,68,87,LOSS,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
143,1404,62,76,LOSS,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
143,435,52,81,LOSS,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
143,57,64,80,LOSS,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
143,1077,67,74,LOSS,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
1433,1524,70,93,LOSS,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
1961,1433,66,65,LOSS,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
379,1433,55,77,WIN,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
1560,1433,71,75,WIN,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1975,1433,59,72,WIN,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
1433,578,82,42,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
1433,1032,77,74,WIN,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
1117,1433,80,68,LOSS,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
312,1433,39,70,WIN,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
1433,1331,75,89,LOSS,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
1433,493,69,74,LOSS,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1433,1508,77,76,WIN,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1433,133,46,85,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1524,1433,65,79,WIN,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
415,1433,75,67,LOSS,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
1117,1433,88,83,LOSS,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
312,1433,53,80,WIN,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1433,1331,73,86,LOSS,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1433,493,72,102,LOSS,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
1433,447,71,78,LOSS,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
1433,554,59,62,LOSS,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
1433,798,79,103,LOSS,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
1433,1586,64,80,LOSS,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
200,1433,73,59,LOSS,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
455,1433,59,67,WIN,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
58,1433,92,58,LOSS,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
105,1433,105,86,LOSS,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
1433,447,67,90,LOSS,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
1433,554,73,58,WIN,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
1433,798,51,83,LOSS,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
1388,1436,74,59,LOSS,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
983,1436,77,51,LOSS,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
1436,77,59,73,LOSS,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
1436,877,76,80,LOSS,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
1436,1328,82,94,LOSS,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
411,1436,45,43,LOSS,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
85,1436,86,85,LOSS,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
1388,1436,82,89,WIN,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
983,1436,68,60,LOSS,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
1436,77,64,90,LOSS,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
1436,877,62,63,LOSS,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
1436,1328,84,85,LOSS,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
205,1437,68,87,WIN,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
1690,1437,0,0,WIN,DISABLED,2022-07-21T03:00:00.000+00:00
515,1437,93,61,LOSS,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
1437,996,67,73,LOSS,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1437,1770,50,65,LOSS,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
1437,156,69,71,LOSS,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
1660,1437,61,75,WIN,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
1437,181,70,68,WIN,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
1437,555,84,78,WIN,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
245,1437,74,71,LOSS,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
320,1437,77,88,WIN,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1983,1437,71,79,WIN,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
755,1437,91,62,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1437,839,63,67,LOSS,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
1437,181,75,86,LOSS,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
1437,555,87,90,LOSS,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
245,1437,78,56,LOSS,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
320,1437,107,76,LOSS,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1983,1437,58,76,WIN,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
755,1437,79,75,LOSS,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
1480,1437,77,85,WIN,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1437,1328,90,105,LOSS,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
1437,883,81,77,WIN,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1437,1499,61,58,WIN,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
44,1437,78,77,LOSS,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1753,1437,84,83,LOSS,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
1415,1437,68,80,WIN,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
1480,1437,72,83,WIN,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
1437,1328,74,75,LOSS,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1437,883,89,71,WIN,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1437,1499,63,82,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
44,1437,97,66,LOSS,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
761,1437,76,99,WIN,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
133,1437,67,80,WIN,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
1437,284,64,75,LOSS,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
1437,1601,61,92,LOSS,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
1437,1596,90,80,WIN,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
360,1437,0,0,WIN,DISABLED,2022-06-30T19:00:00.000+00:00
1429,1437,88,62,LOSS,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
761,1437,106,95,LOSS,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
133,1437,83,95,WIN,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
1437,284,78,53,WIN,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
1437,1601,73,57,WIN,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
1437,1596,76,80,LOSS,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
1438,1427,64,74,LOSS,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
1438,1569,98,58,WIN,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
1723,1438,68,77,WIN,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
364,1438,75,91,WIN,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1471,1438,70,101,WIN,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
1709,1438,66,64,LOSS,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
1438,1118,67,87,LOSS,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
379,1438,75,68,LOSS,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
364,1438,90,78,LOSS,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
1438,893,92,69,WIN,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
1438,1454,81,63,WIN,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1438,1471,71,72,LOSS,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1438,551,87,69,WIN,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
67,1438,67,66,LOSS,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
1144,1438,101,63,LOSS,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
379,1438,61,91,WIN,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
364,1438,66,87,WIN,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1438,893,77,91,LOSS,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1438,1454,86,76,WIN,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
1438,1508,74,98,LOSS,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1438,1595,75,74,WIN,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
1438,243,80,84,LOSS,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1442,1438,64,71,WIN,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
240,1438,66,81,WIN,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
1105,1438,86,98,WIN,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
1162,1438,80,64,LOSS,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
1438,30,77,74,WIN,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1438,1508,98,66,WIN,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1438,1595,89,93,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1438,243,71,94,LOSS,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
1438,1526,81,100,LOSS,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
1438,42,77,99,LOSS,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
227,1438,98,89,LOSS,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
1604,1438,0,0,WIN,DISABLED,2022-07-01T19:00:00.000+00:00
1207,1438,87,66,LOSS,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
103,1438,76,71,LOSS,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
1438,1161,72,75,LOSS,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
1438,1526,89,94,LOSS,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
1438,42,79,89,LOSS,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
227,1438,91,76,LOSS,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
1604,1438,76,92,WIN,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
1207,1438,82,79,LOSS,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
1441,1641,79,60,WIN,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
1441,544,63,86,LOSS,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
1565,1441,70,97,WIN,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1493,1441,80,74,LOSS,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
1812,1441,70,81,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
333,1441,84,102,WIN,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
1582,1441,86,91,WIN,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
1115,1441,96,89,LOSS,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
1441,43,73,55,WIN,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
1441,1493,68,82,LOSS,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1441,612,97,91,WIN,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1126,1441,88,84,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1563,1441,72,62,LOSS,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
1582,1441,48,68,WIN,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
1115,1441,89,77,LOSS,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
1441,43,81,54,WIN,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
1441,1493,73,94,LOSS,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1441,612,91,66,WIN,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1126,1441,73,70,LOSS,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
77,1441,75,77,WIN,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1592,1441,75,79,WIN,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
1566,1441,89,62,LOSS,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1441,1483,78,76,WIN,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
1441,156,81,61,WIN,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1441,1115,79,73,WIN,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
305,1441,83,55,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
77,1441,102,81,LOSS,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
1592,1441,91,94,WIN,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1566,1441,94,67,LOSS,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1441,1483,67,68,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1441,156,96,75,WIN,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
267,1441,80,58,LOSS,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
349,1441,62,73,WIN,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
1441,647,46,76,LOSS,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
1441,461,84,76,WIN,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
1441,1289,43,78,LOSS,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
1441,1316,46,80,LOSS,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
657,1441,86,84,LOSS,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
1191,1441,60,57,LOSS,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
267,1441,76,68,LOSS,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
349,1441,87,86,LOSS,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
1441,647,59,69,LOSS,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
1442,1841,54,67,LOSS,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
1442,1553,60,69,LOSS,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
1442,926,64,75,LOSS,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
1824,1442,78,70,LOSS,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
152,1442,60,47,LOSS,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
439,1442,39,46,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
1144,1442,70,73,WIN,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
1442,1216,65,70,LOSS,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
1442,1111,59,67,LOSS,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
1442,1537,73,55,WIN,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
1442,45,77,74,WIN,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1209,1442,75,62,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
17,1442,68,67,LOSS,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
1559,1442,93,62,LOSS,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
439,1442,47,57,WIN,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
1442,1216,65,55,WIN,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
1442,1111,61,68,LOSS,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1442,1537,47,66,LOSS,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1442,45,75,65,WIN,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
30,1442,47,68,WIN,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1442,1508,70,62,WIN,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
1442,1595,66,75,LOSS,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1442,243,70,66,WIN,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
1442,1438,64,71,LOSS,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
240,1442,62,74,WIN,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
1105,1442,70,50,LOSS,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
1162,1442,67,68,WIN,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
30,1442,59,65,WIN,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1442,1508,59,73,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1442,1595,75,73,WIN,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
1442,1232,73,74,LOSS,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
1442,1160,77,97,LOSS,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
1557,1442,89,75,LOSS,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
852,1442,89,68,LOSS,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
1398,1442,85,66,LOSS,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
31,1442,94,62,LOSS,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
1442,1075,65,91,LOSS,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
1442,1232,52,64,LOSS,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
1442,1160,65,79,LOSS,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
1557,1442,76,83,WIN,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
852,1442,83,66,LOSS,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
1398,1442,80,55,LOSS,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
1443,654,75,94,LOSS,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
1443,1716,79,82,LOSS,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
1443,1970,77,87,LOSS,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
1443,1404,72,67,WIN,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
244,1443,89,74,LOSS,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
228,1443,87,58,LOSS,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
616,1443,77,89,WIN,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
1172,1443,87,70,LOSS,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
25,1443,90,69,LOSS,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
949,1443,72,68,LOSS,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1443,37,81,86,LOSS,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1443,598,76,67,WIN,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1443,1199,84,68,WIN,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
1443,823,72,73,LOSS,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
616,1443,63,76,WIN,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
1172,1443,73,79,WIN,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
25,1443,72,64,LOSS,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
949,1443,91,73,LOSS,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
1443,1118,67,63,WIN,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
1178,1443,57,73,WIN,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
1406,1443,93,51,LOSS,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
1525,1443,77,80,WIN,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
383,1443,70,82,WIN,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
1443,1553,94,77,WIN,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
1443,998,93,76,WIN,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
1443,1118,68,60,WIN,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
1178,1443,78,65,LOSS,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
1406,1443,94,62,LOSS,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
1525,1443,66,71,WIN,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
383,1443,79,62,LOSS,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
1983,1444,75,96,WIN,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
953,1444,94,95,WIN,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
